time_ns,model_kind,transition,node_id,peer_node_id,flow_id,packet_id,model_sequence,size_bytes,queue_occupancy_packets,queue_occupancy_bytes,departure_time_ns
308000,port,egress_departure,1,8,6,3,11,1000,0,0,
308000,port,egress_departure,1,9,7,3,21,1000,1,1000,
308000,port,egress_departure,4,13,3,3,21,1000,1,1000,
308000,port,egress_departure,6,14,5,3,31,1000,2,2000,
316000,switch,switch_forward,0,,7,3,9,1000,,,
316000,switch,switch_forward,9,,4,3,7,1000,,,
316000,switch,switch_forward,13,,2,3,7,1000,,,
316000,switch,switch_forward,14,,1,3,10,1000,,,
316000,switch,switch_forward,16,,5,3,13,1000,,,
316000,switch,switch_forward,16,,6,3,12,1000,,,
316000,switch,switch_forward,18,,3,3,6,1000,,,
316000,port,egress_enqueue,9,0,4,3,20,1000,1,1000,
316000,port,egress_enqueue,13,18,2,3,21,1000,1,1000,
316000,port,egress_enqueue,14,16,1,3,30,1000,1,1000,
316000,port,egress_enqueue,16,8,5,3,9,1000,1,1000,
316000,port,egress_enqueue,16,10,6,3,9,1000,1,1000,
316000,port,egress_enqueue,18,11,3,3,18,1000,1,1000,
316000,port,egress_dequeue,6,14,0,3,34,1000,0,0,324000
316000,port,egress_dequeue,9,0,4,3,22,1000,0,0,324000
316000,port,egress_dequeue,13,18,2,3,22,1000,0,0,324000
316000,port,egress_dequeue,14,16,1,3,31,1000,0,0,324000
316000,port,egress_dequeue,16,8,5,3,10,1000,0,0,324000
316000,port,egress_dequeue,16,10,6,3,10,1000,0,0,324000
316000,port,egress_dequeue,18,11,3,3,19,1000,0,0,324000
316000,port,egress_departure,1,9,4,3,23,1000,0,0,
316000,port,egress_departure,4,13,2,3,23,1000,0,0,
316000,port,egress_departure,6,14,1,3,33,1000,1,1000,
316000,port,egress_departure,8,16,6,3,11,1000,0,0,
316000,port,egress_departure,9,0,7,3,21,1000,1,1000,
316000,port,egress_departure,13,18,3,3,20,1000,0,0,
316000,port,egress_departure,14,16,5,3,29,1000,0,0,
316000,sink,sink_receive,0,,7,3,3,1000,,,
324000,switch,switch_forward,0,,4,3,10,1000,,,
324000,switch,switch_forward,8,,5,3,7,1000,,,
324000,switch,switch_forward,10,,6,3,3,1000,,,
324000,switch,switch_forward,11,,3,3,6,1000,,,
324000,switch,switch_forward,14,,0,3,11,1000,,,
324000,switch,switch_forward,16,,1,3,14,1000,,,
324000,switch,switch_forward,18,,2,3,7,1000,,,
324000,port,egress_enqueue,8,0,5,3,9,1000,1,1000,
324000,port,egress_enqueue,10,2,6,3,9,1000,1,1000,
324000,port,egress_enqueue,11,3,3,3,18,1000,1,1000,
324000,port,egress_enqueue,14,16,0,3,33,1000,1,1000,
324000,port,egress_enqueue,16,12,1,3,18,1000,1,1000,
324000,port,egress_enqueue,18,11,2,3,20,1000,1,1000,
324000,port,egress_dequeue,8,0,5,3,10,1000,0,0,332000
324000,port,egress_dequeue,10,2,6,3,10,1000,0,0,332000
324000,port,egress_dequeue,11,3,3,3,19,1000,0,0,332000
324000,port,egress_dequeue,14,16,0,3,34,1000,0,0,332000
324000,port,egress_dequeue,16,12,1,3,19,1000,0,0,332000
324000,port,egress_dequeue,18,11,2,3,22,1000,0,0,332000
324000,port,egress_departure,6,14,0,3,35,1000,0,0,
324000,port,egress_departure,9,0,4,3,23,1000,0,0,
324000,port,egress_departure,13,18,2,3,23,1000,0,0,
324000,port,egress_departure,14,16,1,3,32,1000,0,0,
324000,port,egress_departure,16,8,5,3,11,1000,0,0,
324000,port,egress_departure,16,10,6,3,11,1000,0,0,
324000,port,egress_departure,18,11,3,3,21,1000,1,1000,
324000,sink,sink_receive,0,,4,3,3,1000,,,
332000,switch,switch_forward,0,,5,3,11,1000,,,
332000,switch,switch_forward,2,,6,3,3,1000,,,
332000,switch,switch_forward,3,,3,3,6,1000,,,
332000,switch,switch_forward,11,,2,3,7,1000,,,
332000,switch,switch_forward,12,,1,3,6,1000,,,
332000,switch,switch_forward,16,,0,3,15,1000,,,
332000,port,egress_enqueue,11,3,2,3,20,1000,1,1000,
332000,port,egress_enqueue,12,4,1,3,18,1000,1,1000,
332000,port,egress_enqueue,16,12,0,3,20,1000,1,1000,
332000,port,egress_dequeue,11,3,2,3,22,1000,0,0,340000
332000,port,egress_dequeue,12,4,1,3,19,1000,0,0,340000
332000,port,egress_dequeue,16,12,0,3,22,1000,0,0,340000
332000,port,egress_departure,8,0,5,3,11,1000,0,0,
332000,port,egress_departure,10,2,6,3,11,1000,0,0,
332000,port,egress_departure,11,3,3,3,21,1000,1,1000,
332000,port,egress_departure,14,16,0,3,35,1000,0,0,
332000,port,egress_departure,16,12,1,3,21,1000,1,1000,
332000,port,egress_departure,18,11,2,3,23,1000,0,0,
332000,sink,sink_receive,0,,5,3,3,1000,,,
332000,sink,sink_receive,2,,6,3,3,1000,,,
332000,sink,sink_receive,3,,3,3,3,1000,,,
340000,switch,switch_forward,3,,2,3,7,1000,,,
340000,switch,switch_forward,4,,1,3,14,1000,,,
340000,switch,switch_forward,12,,0,3,7,1000,,,
340000,port,egress_enqueue,12,4,0,3,20,1000,1,1000,
340000,port,egress_dequeue,12,4,0,3,22,1000,0,0,348000
340000,port,egress_departure,11,3,2,3,23,1000,0,0,
340000,port,egress_departure,12,4,1,3,21,1000,1,1000,
340000,port,egress_departure,16,12,0,3,23,1000,0,0,
340000,sink,sink_receive,3,,2,3,3,1000,,,
340000,sink,sink_receive,4,,1,3,3,1000,,,
348000,switch,switch_forward,4,,0,3,15,1000,,,
348000,port,egress_departure,12,4,0,3,23,1000,0,0,
348000,sink,sink_receive,4,,0,3,3,1000,,,
400000,source,source_emit,1,,4,4,4,1000,,,
400000,source,source_emit,1,,6,4,4,1000,,,
400000,source,source_emit,1,,7,4,4,1000,,,
400000,source,source_emit,4,,2,4,4,1000,,,
400000,source,source_emit,4,,3,4,4,1000,,,
400000,source,source_emit,6,,0,4,4,1000,,,
400000,source,source_emit,6,,1,4,4,1000,,,
400000,source,source_emit,6,,5,4,4,1000,,,
400000,switch,switch_forward,1,,4,4,14,1000,,,
400000,switch,switch_forward,1,,6,4,13,1000,,,
400000,switch,switch_forward,1,,7,4,12,1000,,,
400000,switch,switch_forward,4,,2,4,17,1000,,,
400000,switch,switch_forward,4,,3,4,16,1000,,,
400000,switch,switch_forward,6,,0,4,14,1000,,,
400000,switch,switch_forward,6,,1,4,13,1000,,,
400000,switch,switch_forward,6,,5,4,12,1000,,,
400000,port,egress_enqueue,1,8,6,4,12,1000,1,1000,
400000,port,egress_enqueue,1,9,4,4,26,1000,1,1000,
400000,port,egress_enqueue,1,9,7,4,24,1000,1,1000,
400000,port,egress_enqueue,4,13,2,4,26,1000,1,1000,
400000,port,egress_enqueue,4,13,3,4,24,1000,1,1000,
400000,port,egress_enqueue,6,14,0,4,39,1000,2,2000,
400000,port,egress_enqueue,6,14,1,4,38,1000,1,1000,
400000,port,egress_enqueue,6,14,5,4,36,1000,1,1000,
400000,port,egress_dequeue,1,8,6,4,13,1000,0,0,408000
400000,port,egress_dequeue,1,9,7,4,25,1000,0,0,408000
400000,port,egress_dequeue,4,13,3,4,25,1000,0,0,408000
400000,port,egress_dequeue,6,14,5,4,37,1000,0,0,408000
408000,switch,switch_forward,8,,6,4,8,1000,,,
408000,switch,switch_forward,9,,7,4,8,1000,,,
408000,switch,switch_forward,13,,3,4,8,1000,,,
408000,switch,switch_forward,14,,5,4,12,1000,,,
408000,port,egress_enqueue,8,16,6,4,12,1000,1,1000,
408000,port,egress_enqueue,9,0,7,4,24,1000,1,1000,
408000,port,egress_enqueue,13,18,3,4,24,1000,1,1000,
408000,port,egress_enqueue,14,16,5,4,36,1000,1,1000,
408000,port,egress_dequeue,1,9,4,4,28,1000,0,0,416000
408000,port,egress_dequeue,4,13,2,4,28,1000,0,0,416000
408000,port,egress_dequeue,6,14,1,4,41,1000,1,1000,416000
408000,port,egress_dequeue,8,16,6,4,13,1000,0,0,416000
408000,port,egress_dequeue,9,0,7,4,25,1000,0,0,416000
408000,port,egress_dequeue,13,18,3,4,25,1000,0,0,416000
408000,port,egress_dequeue,14,16,5,4,37,1000,0,0,416000
408000,port,egress_departure,1,8,6,4,14,1000,0,0,
408000,port,egress_departure,1,9,7,4,27,1000,1,1000,
408000,port,egress_departure,4,13,3,4,27,1000,1,1000,
408000,port,egress_departure,6,14,5,4,40,1000,2,2000,
416000,switch,switch_forward,0,,7,4,12,1000,,,
416000,switch,switch_forward,9,,4,4,9,1000,,,
416000,switch,switch_forward,13,,2,4,9,1000,,,
416000,switch,switch_forward,14,,1,4,13,1000,,,
416000,switch,switch_forward,16,,5,4,17,1000,,,
416000,switch,switch_forward,16,,6,4,16,1000,,,
416000,switch,switch_forward,18,,3,4,8,1000,,,
416000,port,egress_enqueue,9,0,4,4,26,1000,1,1000,
416000,port,egress_enqueue,13,18,2,4,27,1000,1,1000,
416000,port,egress_enqueue,14,16,1,4,39,1000,1,1000,
416000,port,egress_enqueue,16,8,5,4,12,1000,1,1000,
416000,port,egress_enqueue,16,10,6,4,12,1000,1,1000,
416000,port,egress_enqueue,18,11,3,4,24,1000,1,1000,
416000,port,egress_dequeue,6,14,0,4,43,1000,0,0,424000
416000,port,egress_dequeue,9,0,4,4,28,1000,0,0,424000
416000,port,egress_dequeue,13,18,2,4,28,1000,0,0,424000
416000,port,egress_dequeue,14,16,1,4,40,1000,0,0,424000
416000,port,egress_dequeue,16,8,5,4,13,1000,0,0,424000
416000,port,egress_dequeue,16,10,6,4,13,1000,0,0,424000
416000,port,egress_dequeue,18,11,3,4,25,1000,0,0,424000
416000,port,egress_departure,1,9,4,4,29,1000,0,0,
416000,port,egress_departure,4,13,2,4,29,1000,0,0,
416000,port,egress_departure,6,14,1,4,42,1000,1,1000,
416000,port,egress_departure,8,16,6,4,14,1000,0,0,
416000,port,egress_departure,9,0,7,4,27,1000,1,1000,
416000,port,egress_departure,13,18,3,4,26,1000,0,0,
416000,port,egress_departure,14,16,5,4,38,1000,0,0,
416000,sink,sink_receive,0,,7,4,4,1000,,,
424000,switch,switch_forward,0,,4,4,13,1000,,,
424000,switch,switch_forward,8,,5,4,9,1000,,,
424000,switch,switch_forward,10,,6,4,4,1000,,,
424000,switch,switch_forward,11,,3,4,8,1000,,,
424000,switch,switch_forward,14,,0,4,14,1000,,,
424000,switch,switch_forward,16,,1,4,18,1000,,,
424000,switch,switch_forward,18,,2,4,9,1000,,,
424000,port,egress_enqueue,8,0,5,4,12,1000,1,1000,
424000,port,egress_enqueue,10,2,6,4,12,1000,1,1000,
424000,port,egress_enqueue,11,3,3,4,24,1000,1,1000,
424000,port,egress_enqueue,14,16,0,4,42,1000,1,1000,
424000,port,egress_enqueue,16,12,1,4,24,1000,1,1000,
424000,port,egress_enqueue,18,11,2,4,26,1000,1,1000,
424000,port,egress_dequeue,8,0,5,4,13,1000,0,0,432000
424000,port,egress_dequeue,10,2,6,4,13,1000,0,0,432000
424000,port,egress_dequeue,11,3,3,4,25,1000,0,0,432000
424000,port,egress_dequeue,14,16,0,4,43,1000,0,0,432000
424000,port,egress_dequeue,16,12,1,4,25,1000,0,0,432000
424000,port,egress_dequeue,18,11,2,4,28,1000,0,0,432000
424000,port,egress_departure,6,14,0,4,44,1000,0,0,
424000,port,egress_departure,9,0,4,4,29,1000,0,0,
424000,port,egress_departure,13,18,2,4,29,1000,0,0,
424000,port,egress_departure,14,16,1,4,41,1000,0,0,
424000,port,egress_departure,16,8,5,4,14,1000,0,0,
424000,port,egress_departure,16,10,6,4,14,1000,0,0,
424000,port,egress_departure,18,11,3,4,27,1000,1,1000,
424000,sink,sink_receive,0,,4,4,4,1000,,,
432000,switch,switch_forward,0,,5,4,14,1000,,,
432000,switch,switch_forward,2,,6,4,4,1000,,,
432000,switch,switch_forward,3,,3,4,8,1000,,,
432000,switch,switch_forward,11,,2,4,9,1000,,,
432000,switch,switch_forward,12,,1,4,8,1000,,,
432000,switch,switch_forward,16,,0,4,19,1000,,,
432000,port,egress_enqueue,11,3,2,4,26,1000,1,1000,
432000,port,egress_enqueue,12,4,1,4,24,1000,1,1000,
432000,port,egress_enqueue,16,12,0,4,26,1000,1,1000,
432000,port,egress_dequeue,11,3,2,4,28,1000,0,0,440000
432000,port,egress_dequeue,12,4,1,4,25,1000,0,0,440000
432000,port,egress_dequeue,16,12,0,4,28,1000,0,0,440000
432000,port,egress_departure,8,0,5,4,14,1000,0,0,
432000,port,egress_departure,10,2,6,4,14,1000,0,0,
432000,port,egress_departure,11,3,3,4,27,1000,1,1000,
432000,port,egress_departure,14,16,0,4,44,1000,0,0,
432000,port,egress_departure,16,12,1,4,27,1000,1,1000,
432000,port,egress_departure,18,11,2,4,29,1000,0,0,
432000,sink,sink_receive,0,,5,4,4,1000,,,
432000,sink,sink_receive,2,,6,4,4,1000,,,
432000,sink,sink_receive,3,,3,4,4,1000,,,
440000,switch,switch_forward,3,,2,4,9,1000,,,
440000,switch,switch_forward,4,,1,4,18,1000,,,
440000,switch,switch_forward,12,,0,4,9,1000,,,
440000,port,egress_enqueue,12,4,0,4,26,1000,1,1000,
440000,port,egress_dequeue,12,4,0,4,28,1000,0,0,448000
440000,port,egress_departure,11,3,2,4,29,1000,0,0,
440000,port,egress_departure,12,4,1,4,27,1000,1,1000,
440000,port,egress_departure,16,12,0,4,29,1000,0,0,
440000,sink,sink_receive,3,,2,4,4,1000,,,
440000,sink,sink_receive,4,,1,4,4,1000,,,
448000,switch,switch_forward,4,,0,4,19,1000,,,
448000,port,egress_departure,12,4,0,4,29,1000,0,0,
448000,sink,sink_receive,4,,0,4,4,1000,,,
500000,source,source_emit,1,,4,5,5,1000,,,
500000,source,source_emit,1,,6,5,5,1000,,,
500000,source,source_emit,1,,7,5,5,1000,,,
500000,source,source_emit,4,,2,5,5,1000,,,
500000,source,source_emit,4,,3,5,5,1000,,,
500000,source,source_emit,6,,0,5,5,1000,,,
500000,source,source_emit,6,,1,5,5,1000,,,
500000,source,source_emit,6,,5,5,5,1000,,,
500000,switch,switch_forward,1,,4,5,17,1000,,,
500000,switch,switch_forward,1,,6,5,16,1000,,,
500000,switch,switch_forward,1,,7,5,15,1000,,,
500000,switch,switch_forward,4,,2,5,21,1000,,,
500000,switch,switch_forward,4,,3,5,20,1000,,,
500000,switch,switch_forward,6,,0,5,17,1000,,,
500000,switch,switch_forward,6,,1,5,16,1000,,,
500000,switch,switch_forward,6,,5,5,15,1000,,,
500000,port,egress_enqueue,1,8,6,5,15,1000,1,1000,
500000,port,egress_enqueue,1,9,4,5,32,1000,1,1000,
500000,port,egress_enqueue,1,9,7,5,30,1000,1,1000,
500000,port,egress_enqueue,4,13,2,5,32,1000,1,1000,
500000,port,egress_enqueue,4,13,3,5,30,1000,1,1000,
500000,port,egress_enqueue,6,14,0,5,48,1000,2,2000,
500000,port,egress_enqueue,6,14,1,5,47,1000,1,1000,
500000,port,egress_enqueue,6,14,5,5,45,1000,1,1000,
500000,port,egress_dequeue,1,8,6,5,16,1000,0,0,508000
500000,port,egress_dequeue,1,9,7,5,31,1000,0,0,508000
500000,port,egress_dequeue,4,13,3,5,31,1000,0,0,508000
500000,port,egress_dequeue,6,14,5,5,46,1000,0,0,508000
508000,switch,switch_forward,8,,6,5,10,1000,,,
508000,switch,switch_forward,9,,7,5,10,1000,,,
508000,switch,switch_forward,13,,3,5,10,1000,,,
508000,switch,switch_forward,14,,5,5,15,1000,,,
508000,port,egress_enqueue,8,16,6,5,15,1000,1,1000,
508000,port,egress_enqueue,9,0,7,5,30,1000,1,1000,
508000,port,egress_enqueue,13,18,3,5,30,1000,1,1000,
508000,port,egress_enqueue,14,16,5,5,45,1000,1,1000,
508000,port,egress_dequeue,1,9,4,5,34,1000,0,0,516000
508000,port,egress_dequeue,4,13,2,5,34,1000,0,0,516000
508000,port,egress_dequeue,6,14,1,5,50,1000,1,1000,516000
508000,port,egress_dequeue,8,16,6,5,16,1000,0,0,516000
508000,port,egress_dequeue,9,0,7,5,31,1000,0,0,516000
508000,port,egress_dequeue,13,18,3,5,31,1000,0,0,516000
508000,port,egress_dequeue,14,16,5,5,46,1000,0,0,516000
508000,port,egress_departure,1,8,6,5,17,1000,0,0,
508000,port,egress_departure,1,9,7,5,33,1000,1,1000,
508000,port,egress_departure,4,13,3,5,33,1000,1,1000,
508000,port,egress_departure,6,14,5,5,49,1000,2,2000,
516000,switch,switch_forward,0,,7,5,15,1000,,,
516000,switch,switch_forward,9,,4,5,11,1000,,,
516000,switch,switch_forward,13,,2,5,11,1000,,,
516000,switch,switch_forward,14,,1,5,16,1000,,,
516000,switch,switch_forward,16,,5,5,21,1000,,,
516000,switch,switch_forward,16,,6,5,20,1000,,,
516000,switch,switch_forward,18,,3,5,10,1000,,,
516000,port,egress_enqueue,9,0,4,5,32,1000,1,1000,
516000,port,egress_enqueue,13,18,2,5,33,1000,1,1000,
516000,port,egress_enqueue,14,16,1,5,48,1000,1,1000,
516000,port,egress_enqueue,16,8,5,5,15,1000,1,1000,
516000,port,egress_enqueue,16,10,6,5,15,1000,1,1000,
516000,port,egress_enqueue,18,11,3,5,30,1000,1,1000,
516000,port,egress_dequeue,6,14,0,5,52,1000,0,0,524000
516000,port,egress_dequeue,9,0,4,5,34,1000,0,0,524000
516000,port,egress_dequeue,13,18,2,5,34,1000,0,0,524000
516000,port,egress_dequeue,14,16,1,5,49,1000,0,0,524000
516000,port,egress_dequeue,16,8,5,5,16,1000,0,0,524000
516000,port,egress_dequeue,16,10,6,5,16,1000,0,0,524000
516000,port,egress_dequeue,18,11,3,5,31,1000,0,0,524000
516000,port,egress_departure,1,9,4,5,35,1000,0,0,
516000,port,egress_departure,4,13,2,5,35,1000,0,0,
516000,port,egress_departure,6,14,1,5,51,1000,1,1000,
516000,port,egress_departure,8,16,6,5,17,1000,0,0,
516000,port,egress_departure,9,0,7,5,33,1000,1,1000,
516000,port,egress_departure,13,18,3,5,32,1000,0,0,
516000,port,egress_departure,14,16,5,5,47,1000,0,0,
516000,sink,sink_receive,0,,7,5,5,1000,,,
524000,switch,switch_forward,0,,4,5,16,1000,,,
524000,switch,switch_forward,8,,5,5,11,1000,,,
524000,switch,switch_forward,10,,6,5,5,1000,,,
524000,switch,switch_forward,11,,3,5,10,1000,,,
524000,switch,switch_forward,14,,0,5,17,1000,,,
524000,switch,switch_forward,16,,1,5,22,1000,,,
524000,switch,switch_forward,18,,2,5,11,1000,,,
524000,port,egress_enqueue,8,0,5,5,15,1000,1,1000,
524000,port,egress_enqueue,10,2,6,5,15,1000,1,1000,
524000,port,egress_enqueue,11,3,3,5,30,1000,1,1000,
524000,port,egress_enqueue,14,16,0,5,51,1000,1,1000,
524000,port,egress_enqueue,16,12,1,5,30,1000,1,1000,
524000,port,egress_enqueue,18,11,2,5,32,1000,1,1000,
524000,port,egress_dequeue,8,0,5,5,16,1000,0,0,532000
524000,port,egress_dequeue,10,2,6,5,16,1000,0,0,532000
524000,port,egress_dequeue,11,3,3,5,31,1000,0,0,532000
524000,port,egress_dequeue,14,16,0,5,52,1000,0,0,532000
524000,port,egress_dequeue,16,12,1,5,31,1000,0,0,532000
524000,port,egress_dequeue,18,11,2,5,34,1000,0,0,532000
524000,port,egress_departure,6,14,0,5,53,1000,0,0,
524000,port,egress_departure,9,0,4,5,35,1000,0,0,
524000,port,egress_departure,13,18,2,5,35,1000,0,0,
524000,port,egress_departure,14,16,1,5,50,1000,0,0,
524000,port,egress_departure,16,8,5,5,17,1000,0,0,
524000,port,egress_departure,16,10,6,5,17,1000,0,0,
524000,port,egress_departure,18,11,3,5,33,1000,1,1000,
524000,sink,sink_receive,0,,4,5,5,1000,,,
532000,switch,switch_forward,0,,5,5,17,1000,,,
532000,switch,switch_forward,2,,6,5,5,1000,,,
532000,switch,switch_forward,3,,3,5,10,1000,,,
532000,switch,switch_forward,11,,2,5,11,1000,,,
532000,switch,switch_forward,12,,1,5,10,1000,,,
532000,switch,switch_forward,16,,0,5,23,1000,,,
532000,port,egress_enqueue,11,3,2,5,32,1000,1,1000,
532000,port,egress_enqueue,12,4,1,5,30,1000,1,1000,
532000,port,egress_enqueue,16,12,0,5,32,1000,1,1000,
532000,port,egress_dequeue,11,3,2,5,34,1000,0,0,540000
532000,port,egress_dequeue,12,4,1,5,31,1000,0,0,540000
532000,port,egress_dequeue,16,12,0,5,34,1000,0,0,540000
532000,port,egress_departure,8,0,5,5,17,1000,0,0,
532000,port,egress_departure,10,2,6,5,17,1000,0,0,
532000,port,egress_departure,11,3,3,5,33,1000,1,1000,
532000,port,egress_departure,14,16,0,5,53,1000,0,0,
532000,port,egress_departure,16,12,1,5,33,1000,1,1000,
532000,port,egress_departure,18,11,2,5,35,1000,0,0,
532000,sink,sink_receive,0,,5,5,5,1000,,,
532000,sink,sink_receive,2,,6,5,5,1000,,,
532000,sink,sink_receive,3,,3,5,5,1000,,,
540000,switch,switch_forward,3,,2,5,11,1000,,,
540000,switch,switch_forward,4,,1,5,22,1000,,,
540000,switch,switch_forward,12,,0,5,11,1000,,,
540000,port,egress_enqueue,12,4,0,5,32,1000,1,1000,
540000,port,egress_dequeue,12,4,0,5,34,1000,0,0,548000
540000,port,egress_departure,11,3,2,5,35,1000,0,0,
540000,port,egress_departure,12,4,1,5,33,1000,1,1000,
540000,port,egress_departure,16,12,0,5,35,1000,0,0,
540000,sink,sink_receive,3,,2,5,5,1000,,,
540000,sink,sink_receive,4,,1,5,5,1000,,,
548000,switch,switch_forward,4,,0,5,23,1000,,,
548000,port,egress_departure,12,4,0,5,35,1000,0,0,
548000,sink,sink_receive,4,,0,5,5,1000,,,
600000,source,source_emit,1,,4,6,6,1000,,,
600000,source,source_emit,1,,6,6,6,1000,,,
600000,source,source_emit,1,,7,6,6,1000,,,
600000,source,source_emit,4,,2,6,6,1000,,,
600000,source,source_emit,4,,3,6,6,1000,,,
600000,source,source_emit,6,,0,6,6,1000,,,
600000,source,source_emit,6,,1,6,6,1000,,,
600000,source,source_emit,6,,5,6,6,1000,,,
600000,switch,switch_forward,1,,4,6,20,1000,,,
600000,switch,switch_forward,1,,6,6,19,1000,,,
600000,switch,switch_forward,1,,7,6,18,1000,,,
600000,switch,switch_forward,4,,2,6,25,1000,,,
600000,switch,switch_forward,4,,3,6,24,1000,,,
600000,switch,switch_forward,6,,0,6,20,1000,,,
600000,switch,switch_forward,6,,1,6,19,1000,,,
600000,switch,switch_forward,6,,5,6,18,1000,,,
600000,port,egress_enqueue,1,8,6,6,18,1000,1,1000,
600000,port,egress_enqueue,1,9,4,6,38,1000,1,1000,
600000,port,egress_enqueue,1,9,7,6,36,1000,1,1000,
600000,port,egress_enqueue,4,13,2,6,38,1000,1,1000,
600000,port,egress_enqueue,4,13,3,6,36,1000,1,1000,
600000,port,egress_enqueue,6,14,0,6,57,1000,2,2000,
600000,port,egress_enqueue,6,14,1,6,56,1000,1,1000,
600000,port,egress_enqueue,6,14,5,6,54,1000,1,1000,
600000,port,egress_dequeue,1,8,6,6,19,1000,0,0,608000
600000,port,egress_dequeue,1,9,7,6,37,1000,0,0,608000
600000,port,egress_dequeue,4,13,3,6,37,1000,0,0,608000
600000,port,egress_dequeue,6,14,5,6,55,1000,0,0,608000
608000,switch,switch_forward,8,,6,6,12,1000,,,
608000,switch,switch_forward,9,,7,6,12,1000,,,
608000,switch,switch_forward,13,,3,6,12,1000,,,
608000,switch,switch_forward,14,,5,6,18,1000,,,
608000,port,egress_enqueue,8,16,6,6,18,1000,1,1000,
608000,port,egress_enqueue,9,0,7,6,36,1000,1,1000,
608000,port,egress_enqueue,13,18,3,6,36,1000,1,1000,
608000,port,egress_enqueue,14,16,5,6,54,1000,1,1000,
608000,port,egress_dequeue,1,9,4,6,40,1000,0,0,616000
608000,port,egress_dequeue,4,13,2,6,40,1000,0,0,616000
608000,port,egress_dequeue,6,14,1,6,59,1000,1,1000,616000
608000,port,egress_dequeue,8,16,6,6,19,1000,0,0,616000
608000,port,egress_dequeue,9,0,7,6,37,1000,0,0,616000
608000,port,egress_dequeue,13,18,3,6,37,1000,0,0,616000
608000,port,egress_dequeue,14,16,5,6,55,1000,0,0,616000
608000,port,egress_departure,1,8,6,6,20,1000,0,0,
608000,port,egress_departure,1,9,7,6,39,1000,1,1000,
608000,port,egress_departure,4,13,3,6,39,1000,1,1000,
608000,port,egress_departure,6,14,5,6,58,1000,2,2000,
616000,switch,switch_forward,0,,7,6,18,1000,,,
616000,switch,switch_forward,9,,4,6,13,1000,,,
616000,switch,switch_forward,13,,2,6,13,1000,,,
616000,switch,switch_forward,14,,1,6,19,1000,,,
616000,switch,switch_forward,16,,5,6,25,1000,,,
616000,switch,switch_forward,16,,6,6,24,1000,,,
616000,switch,switch_forward,18,,3,6,12,1000,,,
616000,port,egress_enqueue,9,0,4,6,38,1000,1,1000,
616000,port,egress_enqueue,13,18,2,6,39,1000,1,1000,
616000,port,egress_enqueue,14,16,1,6,57,1000,1,1000,
616000,port,egress_enqueue,16,8,5,6,18,1000,1,1000,
616000,port,egress_enqueue,16,10,6,6,18,1000,1,1000,
616000,port,egress_enqueue,18,11,3,6,36,1000,1,1000,
616000,port,egress_dequeue,6,14,0,6,61,1000,0,0,624000
616000,port,egress_dequeue,9,0,4,6,40,1000,0,0,624000
616000,port,egress_dequeue,13,18,2,6,40,1000,0,0,624000
616000,port,egress_dequeue,14,16,1,6,58,1000,0,0,624000
616000,port,egress_dequeue,16,8,5,6,19,1000,0,0,624000
616000,port,egress_dequeue,16,10,6,6,19,1000,0,0,624000
616000,port,egress_dequeue,18,11,3,6,37,1000,0,0,624000
616000,port,egress_departure,1,9,4,6,41,1000,0,0,
616000,port,egress_departure,4,13,2,6,41,1000,0,0,
616000,port,egress_departure,6,14,1,6,60,1000,1,1000,
616000,port,egress_departure,8,16,6,6,20,1000,0,0,
616000,port,egress_departure,9,0,7,6,39,1000,1,1000,
616000,port,egress_departure,13,18,3,6,38,1000,0,0,
616000,port,egress_departure,14,16,5,6,56,1000,0,0,
616000,sink,sink_receive,0,,7,6,6,1000,,,
624000,switch,switch_forward,0,,4,6,19,1000,,,
624000,switch,switch_forward,8,,5,6,13,1000,,,
624000,switch,switch_forward,10,,6,6,6,1000,,,
624000,switch,switch_forward,11,,3,6,12,1000,,,
624000,switch,switch_forward,14,,0,6,20,1000,,,
624000,switch,switch_forward,16,,1,6,26,1000,,,
624000,switch,switch_forward,18,,2,6,13,1000,,,
624000,port,egress_enqueue,8,0,5,6,18,1000,1,1000,
624000,port,egress_enqueue,10,2,6,6,18,1000,1,1000,
624000,port,egress_enqueue,11,3,3,6,36,1000,1,1000,
624000,port,egress_enqueue,14,16,0,6,60,1000,1,1000,
624000,port,egress_enqueue,16,12,1,6,36,1000,1,1000,
624000,port,egress_enqueue,18,11,2,6,38,1000,1,1000,
624000,port,egress_dequeue,8,0,5,6,19,1000,0,0,632000
624000,port,egress_dequeue,10,2,6,6,19,1000,0,0,632000
624000,port,egress_dequeue,11,3,3,6,37,1000,0,0,632000
624000,port,egress_dequeue,14,16,0,6,61,1000,0,0,632000
624000,port,egress_dequeue,16,12,1,6,37,1000,0,0,632000
624000,port,egress_dequeue,18,11,2,6,40,1000,0,0,632000
624000,port,egress_departure,6,14,0,6,62,1000,0,0,
624000,port,egress_departure,9,0,4,6,41,1000,0,0,
624000,port,egress_departure,13,18,2,6,41,1000,0,0,
624000,port,egress_departure,14,16,1,6,59,1000,0,0,
624000,port,egress_departure,16,8,5,6,20,1000,0,0,
624000,port,egress_departure,16,10,6,6,20,1000,0,0,
624000,port,egress_departure,18,11,3,6,39,1000,1,1000,
624000,sink,sink_receive,0,,4,6,6,1000,,,
632000,switch,switch_forward,0,,5,6,20,1000,,,
632000,switch,switch_forward,2,,6,6,6,1000,,,
